QUARTER,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,AIRPORT,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_GROUP,DEP_TIME_BLK,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
3,2,2019-07-30,9E,3395,Malone,"Kansas City, MO",1456,1451.0,-5.0,-1.0,14,5,0.0,0.0,17.0,0.0,0.0
3,7,2019-07-07,9E,3396,JFK,"Portland, ME",1630,1749.0,79.0,5.0,16,2,0.0,0.0,24.0,0.0,73.0
3,6,2019-07-20,9E,3396,JFK,"Portland, ME",1630,1947.0,197.0,12.0,16,2,197.0,0.0,0.0,0.0,0.0
3,1,2019-07-22,9E,3396,JFK,"Portland, ME",1630,1625.0,-5.0,-1.0,16,2,0.0,0.0,45.0,0.0,0.0
3,5,2019-07-26,9E,3396,JFK,"Portland, ME",1630,1623.0,-7.0,-1.0,16,2,0.0,0.0,21.0,0.0,0.0
3,2,2019-07-30,9E,3396,JFK,"Portland, ME",1630,1624.0,-6.0,-1.0,16,2,0.0,0.0,46.0,0.0,0.0
3,7,2019-07-07,9E,3400,JFK,"Savannah, GA",959,1020.0,21.0,1.0,9,3,0.0,0.0,19.0,0.0,0.0
3,1,2019-07-08,9E,3400,JFK,"Savannah, GA",959,1156.0,117.0,7.0,9,3,21.0,0.0,0.0,0.0,92.0
3,5,2019-07-19,9E,3400,JFK,"Savannah, GA",959,1207.0,128.0,8.0,9,3,0.0,0.0,109.0,0.0,0.0
3,6,2019-07-20,9E,3400,JFK,"Savannah, GA",959,1129.0,90.0,6.0,9,3,90.0,0.0,2.0,0.0,0.0
3,7,2019-07-21,9E,3400,JFK,"Savannah, GA",959,1129.0,90.0,6.0,9,3,79.0,0.0,0.0,0.0,0.0
3,7,2019-07-07,9E,3401,Malone,"Norfolk, VA",1716,1729.0,13.0,0.0,17,2,1.0,0.0,15.0,0.0,12.0
3,1,2019-07-08,9E,3401,Malone,"Norfolk, VA",1710,1811.0,61.0,4.0,17,2,28.0,0.0,2.0,0.0,33.0
3,7,2019-07-14,9E,3401,Malone,"Norfolk, VA",1716,1732.0,16.0,1.0,17,2,0.0,0.0,7.0,0.0,16.0
3,4,2019-07-18,9E,3401,Malone,"Norfolk, VA",1710,1704.0,-6.0,-1.0,17,2,0.0,0.0,68.0,0.0,0.0
3,7,2019-07-21,9E,3401,Malone,"Norfolk, VA",1716,1738.0,22.0,1.0,17,2,22.0,0.0,121.0,0.0,0.0
3,2,2019-07-23,9E,3401,Malone,"Norfolk, VA",1710,1812.0,62.0,4.0,17,2,0.0,0.0,29.0,0.0,62.0
3,5,2019-07-26,9E,3401,Malone,"Norfolk, VA",1710,1827.0,77.0,5.0,17,2,0.0,0.0,0.0,0.0,75.0
3,1,2019-07-08,9E,3403,Malone,"Fayetteville, AR",1409,1445.0,36.0,2.0,14,5,0.0,0.0,0.0,0.0,27.0
3,4,2019-07-11,9E,3403,Malone,"Fayetteville, AR",1409,1401.0,-8.0,-1.0,14,5,0.0,0.0,108.0,0.0,0.0
3,3,2019-07-17,9E,3403,Malone,"Fayetteville, AR",1409,1459.0,50.0,3.0,14,5,48.0,0.0,5.0,0.0,2.0
3,2,2019-07-23,9E,3403,Malone,"Fayetteville, AR",1409,1445.0,36.0,2.0,14,5,0.0,0.0,6.0,0.0,36.0
3,5,2019-07-26,9E,3403,Malone,"Fayetteville, AR",1409,1520.0,71.0,4.0,14,5,0.0,0.0,0.0,0.0,65.0
3,2,2019-07-30,9E,3403,Malone,"Fayetteville, AR",1409,1359.0,-10.0,-1.0,14,5,0.0,0.0,28.0,0.0,0.0
3,7,2019-07-07,9E,3409,JFK,"Detroit, MI",1259,1322.0,23.0,1.0,12,3,20.0,0.0,0.0,0.0,0.0
3,4,2019-07-11,9E,3409,JFK,"Detroit, MI",1259,1749.0,290.0,12.0,12,3,0.0,0.0,384.0,0.0,0.0
3,5,2019-07-12,9E,3409,JFK,"Detroit, MI",1259,1338.0,39.0,2.0,12,3,8.0,0.0,4.0,0.0,31.0
3,5,2019-07-19,9E,3409,JFK,"Detroit, MI",1259,1301.0,2.0,0.0,12,3,0.0,0.0,134.0,0.0,0.0
3,7,2019-07-21,9E,3409,JFK,"Detroit, MI",1259,1401.0,62.0,4.0,12,3,6.0,0.0,0.0,0.0,52.0
3,1,2019-07-22,9E,3409,JFK,"Detroit, MI",1259,1357.0,58.0,3.0,12,3,27.0,0.0,24.0,0.0,31.0
3,3,2019-07-24,9E,3409,JFK,"Detroit, MI",1259,1414.0,75.0,5.0,12,3,55.0,0.0,0.0,0.0,9.0
3,1,2019-07-08,9E,3412,Malone,"Cincinnati, OH",610,608.0,-2.0,-1.0,6,3,0.0,0.0,53.0,0.0,0.0
3,7,2019-07-07,9E,3413,Malone,"Knoxville, TN",2110,2104.0,-6.0,-1.0,21,3,0.0,0.0,40.0,0.0,0.0
3,1,2019-07-08,9E,3413,Malone,"Knoxville, TN",2110,2224.0,74.0,4.0,21,3,1.0,0.0,0.0,0.0,47.0
3,5,2019-07-12,9E,3413,Malone,"Knoxville, TN",2110,2110.0,0.0,0.0,21,3,0.0,0.0,16.0,0.0,0.0
3,2,2019-07-16,9E,3413,Malone,"Knoxville, TN",2110,2059.0,-11.0,-1.0,21,3,0.0,0.0,15.0,0.0,0.0
3,4,2019-07-18,9E,3413,Malone,"Knoxville, TN",2110,2158.0,48.0,3.0,21,3,21.0,0.0,17.0,0.0,27.0
3,7,2019-07-21,9E,3413,Malone,"Knoxville, TN",2110,2305.0,115.0,7.0,21,3,0.0,7.0,7.0,0.0,108.0
3,2,2019-07-23,9E,3413,Malone,"Knoxville, TN",2110,2207.0,57.0,3.0,21,3,0.0,0.0,0.0,0.0,50.0
3,2,2019-07-30,9E,3413,Malone,"Knoxville, TN",2110,2231.0,81.0,5.0,21,3,0.0,0.0,5.0,0.0,81.0
3,1,2019-07-08,9E,3422,JFK,"Washington, DC",1140,1217.0,37.0,2.0,11,1,37.0,0.0,22.0,0.0,0.0
3,3,2019-07-10,9E,3422,JFK,"Washington, DC",1140,1139.0,-1.0,-1.0,11,1,0.0,0.0,16.0,0.0,0.0
3,5,2019-07-12,9E,3422,JFK,"Washington, DC",1140,1154.0,14.0,0.0,11,1,14.0,0.0,1.0,0.0,0.0
3,1,2019-07-22,9E,3422,JFK,"Washington, DC",1140,1214.0,34.0,2.0,11,1,0.0,0.0,58.0,0.0,1.0
3,2,2019-07-23,9E,3422,JFK,"Washington, DC",1140,1159.0,19.0,1.0,11,1,0.0,0.0,10.0,0.0,19.0
3,6,2019-07-27,9E,3422,Malone,"Pittsburgh, PA",905,911.0,6.0,0.0,9,2,6.0,0.0,19.0,0.0,0.0
3,4,2019-07-04,9E,3427,JFK,"Washington, DC",1455,1447.0,-8.0,-1.0,14,1,0.0,0.0,42.0,0.0,0.0
3,5,2019-07-05,9E,3427,JFK,"Washington, DC",1455,1452.0,-3.0,-1.0,14,1,0.0,0.0,16.0,0.0,0.0
3,7,2019-07-07,9E,3427,JFK,"Washington, DC",1655,1721.0,26.0,1.0,16,1,26.0,0.0,7.0,0.0,0.0
3,4,2019-07-18,9E,3427,JFK,"Washington, DC",1655,1820.0,85.0,5.0,16,1,0.0,0.0,49.0,0.0,85.0
3,7,2019-07-28,9E,3427,JFK,"Washington, DC",1655,1832.0,97.0,6.0,16,1,87.0,0.0,0.0,0.0,0.0
3,2,2019-07-30,9E,3427,JFK,"Washington, DC",1655,1655.0,0.0,0.0,16,1,0.0,0.0,31.0,0.0,0.0
3,7,2019-07-07,9E,3428,Malone,"Milwaukee, WI",1130,1155.0,25.0,1.0,11,3,0.0,0.0,0.0,0.0,22.0
3,1,2019-07-08,9E,3428,Malone,"Milwaukee, WI",1130,1158.0,28.0,1.0,11,3,0.0,0.0,7.0,0.0,28.0
3,6,2019-07-13,9E,3428,Malone,"Milwaukee, WI",1130,1205.0,35.0,2.0,11,3,17.0,0.0,0.0,0.0,17.0
3,1,2019-07-22,9E,3428,Malone,"Milwaukee, WI",1130,1345.0,135.0,9.0,11,3,0.0,0.0,0.0,0.0,121.0
3,2,2019-07-23,9E,3428,Malone,"Milwaukee, WI",1130,1355.0,145.0,9.0,11,3,0.0,0.0,0.0,0.0,143.0
3,5,2019-07-26,9E,3428,Malone,"Milwaukee, WI",1130,1208.0,38.0,2.0,11,3,20.0,0.0,0.0,0.0,12.0
3,6,2019-07-27,9E,3428,Malone,"Milwaukee, WI",1130,1216.0,46.0,3.0,11,3,42.0,0.0,0.0,0.0,0.0
3,5,2019-07-19,9E,3431,JFK,"Nashville, TN",1520,1620.0,60.0,4.0,15,4,0.0,0.0,0.0,0.0,15.0
3,7,2019-07-21,9E,3431,JFK,"Nashville, TN",1520,1528.0,8.0,0.0,15,4,0.0,0.0,15.0,0.0,8.0
3,3,2019-07-31,9E,3431,JFK,"Nashville, TN",1520,1514.0,-6.0,-1.0,15,4,0.0,0.0,87.0,0.0,0.0
3,6,2019-07-20,9E,3432,JFK,"Portland, ME",1125,1119.0,-6.0,-1.0,11,2,0.0,0.0,22.0,0.0,0.0
3,6,2019-07-27,9E,3432,JFK,"Portland, ME",1125,1121.0,-4.0,-1.0,11,2,0.0,0.0,30.0,0.0,0.0
3,1,2019-07-08,9E,3435,Malone,"Jacksonville, FL",810,804.0,-6.0,-1.0,8,4,0.0,0.0,60.0,0.0,0.0
3,4,2019-07-18,9E,3435,Malone,"Jacksonville, FL",810,857.0,47.0,3.0,8,4,19.0,0.0,0.0,0.0,0.0
3,2,2019-07-02,9E,3437,JFK,"Portland, ME",2230,2257.0,27.0,1.0,6,2,0.0,0.0,23.0,0.0,0.0
3,7,2019-07-07,9E,3437,JFK,"Portland, ME",2230,2317.0,47.0,3.0,6,2,0.0,0.0,7.0,0.0,47.0
3,1,2019-07-08,9E,3437,JFK,"Portland, ME",2230,2300.0,30.0,2.0,6,2,10.0,0.0,0.0,0.0,9.0
3,4,2019-07-18,9E,3437,JFK,"Portland, ME",2230,134.0,184.0,12.0,6,2,0.0,0.0,0.0,0.0,163.0
3,5,2019-07-19,9E,3437,JFK,"Portland, ME",2230,40.0,130.0,8.0,6,2,56.0,0.0,30.0,0.0,18.0
3,2,2019-07-30,9E,3437,JFK,"Portland, ME",2230,2316.0,46.0,3.0,6,2,0.0,0.0,7.0,0.0,46.0
3,6,2019-07-06,9E,3438,Malone,"Bangor, ME",1310,1646.0,216.0,12.0,13,2,0.0,0.0,261.0,0.0,0.0
3,5,2019-07-12,9E,3438,Malone,"Raleigh/Durham, NC",2030,2120.0,50.0,3.0,20,2,50.0,0.0,7.0,0.0,0.0
3,2,2019-07-16,9E,3438,Malone,"Raleigh/Durham, NC",2030,2023.0,-7.0,-1.0,20,2,0.0,0.0,35.0,0.0,0.0
3,4,2019-07-18,9E,3438,Malone,"Raleigh/Durham, NC",2030,2202.0,92.0,6.0,20,2,2.0,0.0,2.0,0.0,90.0
3,5,2019-07-19,9E,3438,Malone,"Raleigh/Durham, NC",2030,2244.0,134.0,8.0,20,2,0.0,0.0,0.0,0.0,113.0
3,7,2019-07-21,9E,3438,Malone,"Raleigh/Durham, NC",2030,613.0,583.0,12.0,20,2,0.0,0.0,400.0,0.0,170.0
3,2,2019-07-23,9E,3438,Malone,"Raleigh/Durham, NC",2030,2117.0,47.0,3.0,20,2,0.0,0.0,24.0,0.0,47.0
3,2,2019-07-30,9E,3438,Malone,"Raleigh/Durham, NC",2030,2225.0,115.0,7.0,20,2,0.0,0.0,0.0,0.0,112.0
3,6,2019-07-27,9E,3439,Malone,"Cincinnati, OH",1230,1221.0,-9.0,-1.0,12,3,0.0,0.0,22.0,0.0,0.0
3,2,2019-07-02,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,1836.0,12.0,0.0,18,6,12.0,0.0,18.0,0.0,0.0
3,7,2019-07-07,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,2300.0,276.0,12.0,18,6,0.0,0.0,239.0,0.0,33.0
3,4,2019-07-18,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,1824.0,0.0,0.0,18,6,0.0,0.0,41.0,0.0,0.0
3,6,2019-07-20,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,1927.0,63.0,4.0,18,6,0.0,0.0,0.0,0.0,24.0
3,7,2019-07-21,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,1858.0,34.0,2.0,18,6,26.0,0.0,0.0,0.0,0.0
3,2,2019-07-23,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,2028.0,124.0,8.0,18,6,0.0,0.0,0.0,0.0,85.0
3,6,2019-07-27,9E,3443,JFK,"Dallas/Fort Worth, TX",1824,1844.0,20.0,1.0,18,6,20.0,0.0,0.0,0.0,0.0
3,1,2019-07-08,9E,3444,Malone,"Syracuse, NY",759,810.0,11.0,0.0,7,1,11.0,0.0,29.0,0.0,0.0
3,1,2019-07-15,9E,3444,Malone,"Syracuse, NY",759,751.0,-8.0,-1.0,7,1,0.0,0.0,15.0,0.0,0.0
3,4,2019-07-18,9E,3444,Malone,"Syracuse, NY",759,904.0,65.0,4.0,7,1,48.0,0.0,0.0,0.0,0.0
3,6,2019-07-20,9E,3446,JFK,"Savannah, GA",1430,1525.0,55.0,3.0,14,3,0.0,0.0,4.0,0.0,24.0
3,2,2019-07-02,9E,3446,Malone,"Milwaukee, WI",1459,1458.0,-1.0,-1.0,14,3,0.0,0.0,25.0,0.0,0.0
3,5,2019-07-19,9E,3446,Malone,"Milwaukee, WI",1459,1521.0,22.0,1.0,14,3,8.0,0.0,9.0,0.0,14.0
3,1,2019-07-22,9E,3446,Malone,"Milwaukee, WI",1459,1511.0,12.0,0.0,14,3,12.0,0.0,10.0,0.0,0.0
3,2,2019-07-23,9E,3446,Malone,"Milwaukee, WI",1459,1602.0,63.0,4.0,14,3,1.0,0.0,17.0,0.0,62.0
3,2,2019-07-30,9E,3446,Malone,"Milwaukee, WI",1459,1453.0,-6.0,-1.0,14,3,0.0,0.0,35.0,0.0,0.0
3,7,2019-07-07,9E,3448,JFK,"Portland, ME",1054,1050.0,-4.0,-1.0,10,2,0.0,0.0,23.0,0.0,0.0
3,2,2019-07-09,9E,3448,JFK,"Portland, ME",1119,1323.0,124.0,8.0,11,2,119.0,0.0,0.0,0.0,0.0
3,5,2019-07-12,9E,3448,JFK,"Portland, ME",1119,1416.0,177.0,11.0,11,2,171.0,0.0,0.0,0.0,0.0
3,7,2019-07-14,9E,3448,JFK,"Portland, ME",1054,1045.0,-9.0,-1.0,10,2,0.0,0.0,25.0,0.0,0.0
3,3,2019-07-17,9E,3448,JFK,"Portland, ME",1119,1114.0,-5.0,-1.0,11,2,0.0,0.0,16.0,0.0,0.0
3,7,2019-07-21,9E,3448,JFK,"Portland, ME",1054,1045.0,-9.0,-1.0,10,2,0.0,0.0,34.0,0.0,0.0
3,2,2019-07-23,9E,3448,JFK,"Portland, ME",1119,1122.0,3.0,0.0,11,2,0.0,0.0,15.0,0.0,0.0
3,7,2019-07-28,9E,3448,JFK,"Portland, ME",1054,1045.0,-9.0,-1.0,10,2,0.0,0.0,27.0,0.0,0.0
3,2,2019-07-30,9E,3448,JFK,"Portland, ME",1119,1115.0,-4.0,-1.0,11,2,0.0,0.0,36.0,0.0,0.0
3,7,2019-07-21,9E,3451,Malone,"Martha's Vineyard, MA",1459,1547.0,48.0,3.0,14,1,0.0,0.0,5.0,0.0,33.0
3,1,2019-07-08,9E,3457,Malone,"Norfolk, VA",810,755.0,-15.0,-1.0,8,2,0.0,0.0,24.0,0.0,0.0
3,5,2019-07-19,9E,3457,Malone,"Norfolk, VA",810,1012.0,122.0,8.0,8,2,115.0,0.0,19.0,0.0,7.0
3,2,2019-07-23,9E,3457,Malone,"Norfolk, VA",810,831.0,21.0,1.0,8,2,16.0,0.0,28.0,0.0,5.0
3,5,2019-07-12,9E,3459,Malone,"Nantucket, MA",1325,1439.0,74.0,4.0,13,1,53.0,0.0,0.0,0.0,0.0
3,7,2019-07-14,9E,3459,Malone,"Nantucket, MA",1318,1358.0,40.0,2.0,13,1,0.0,0.0,0.0,0.0,16.0
3,5,2019-07-26,9E,3459,Malone,"Nantucket, MA",1325,1440.0,75.0,5.0,13,1,0.0,0.0,0.0,0.0,59.0
3,7,2019-07-07,9E,3463,JFK,"Syracuse, NY",1655,1652.0,-3.0,-1.0,16,1,0.0,0.0,17.0,0.0,0.0
3,4,2019-07-18,9E,3463,JFK,"Syracuse, NY",1655,1653.0,-2.0,-1.0,16,1,0.0,0.0,16.0,0.0,0.0
3,5,2019-07-19,9E,3463,JFK,"Syracuse, NY",1655,1919.0,144.0,9.0,16,1,4.0,0.0,0.0,0.0,126.0
3,6,2019-07-20,9E,3463,JFK,"Syracuse, NY",1655,1741.0,46.0,3.0,16,1,33.0,0.0,0.0,0.0,0.0
3,2,2019-07-30,9E,3463,JFK,"Syracuse, NY",1655,2049.0,234.0,12.0,16,1,0.0,0.0,7.0,0.0,234.0
3,3,2019-07-31,9E,3463,JFK,"Syracuse, NY",1655,2027.0,212.0,12.0,16,1,0.0,0.0,15.0,0.0,212.0
3,6,2019-07-06,9E,3465,Malone,"Norfolk, VA",1630,1722.0,52.0,3.0,16,2,9.0,0.0,0.0,0.0,27.0
3,6,2019-07-20,9E,3465,Malone,"Norfolk, VA",1630,1727.0,57.0,3.0,16,2,4.0,0.0,0.0,0.0,24.0
3,7,2019-07-07,9E,3466,JFK,"Burlington, VT",2230,2259.0,29.0,1.0,6,2,25.0,0.0,14.0,0.0,4.0
3,1,2019-07-08,9E,3466,JFK,"Burlington, VT",2230,607.0,457.0,12.0,6,2,424.0,0.0,0.0,0.0,0.0
3,3,2019-07-10,9E,3466,JFK,"Burlington, VT",2230,2224.0,-6.0,-1.0,6,2,0.0,0.0,16.0,0.0,0.0
3,4,2019-07-18,9E,3466,JFK,"Burlington, VT",2230,645.0,495.0,12.0,6,2,408.0,0.0,0.0,0.0,55.0
3,7,2019-07-21,9E,3466,JFK,"Burlington, VT",2230,218.0,228.0,12.0,6,2,0.0,0.0,16.0,0.0,184.0
3,2,2019-07-23,9E,3466,JFK,"Burlington, VT",2230,2248.0,18.0,1.0,6,2,0.0,0.0,38.0,0.0,18.0
3,2,2019-07-30,9E,3466,JFK,"Burlington, VT",2230,3.0,93.0,6.0,6,2,0.0,0.0,0.0,0.0,62.0
3,6,2019-07-27,9E,3468,Malone,"Asheville, NC",945,950.0,5.0,0.0,9,3,0.0,0.0,15.0,0.0,0.0
3,2,2019-07-09,9E,3472,Malone,"Milwaukee, WI",855,956.0,61.0,4.0,8,3,0.0,0.0,0.0,0.0,38.0
3,2,2019-07-23,9E,3472,Malone,"Milwaukee, WI",855,939.0,44.0,2.0,8,3,0.0,0.0,24.0,0.0,44.0
3,7,2019-07-07,9E,3473,JFK,"Boston, MA",921,1019.0,58.0,3.0,9,1,0.0,0.0,3.0,0.0,35.0
3,1,2019-07-08,9E,3473,JFK,"Boston, MA",921,918.0,-3.0,-1.0,9,1,0.0,0.0,16.0,0.0,0.0
3,7,2019-07-21,9E,3473,JFK,"Boston, MA",921,943.0,22.0,1.0,9,1,20.0,0.0,0.0,0.0,0.0
3,2,2019-07-23,9E,3473,JFK,"Boston, MA",921,1020.0,59.0,3.0,9,1,0.0,0.0,0.0,0.0,50.0
3,7,2019-07-07,9E,3474,JFK,"Washington, DC",759,930.0,91.0,6.0,7,1,0.0,0.0,9.0,0.0,71.0
3,1,2019-07-08,9E,3474,JFK,"Washington, DC",759,814.0,15.0,1.0,7,1,0.0,0.0,38.0,0.0,15.0
3,5,2019-07-12,9E,3474,JFK,"Washington, DC",759,919.0,80.0,5.0,7,1,13.0,0.0,0.0,0.0,49.0
3,4,2019-07-18,9E,3474,JFK,"Washington, DC",759,837.0,38.0,2.0,7,1,19.0,0.0,0.0,0.0,0.0
3,1,2019-07-08,9E,3475,Malone,"Knoxville, TN",913,917.0,4.0,0.0,9,3,0.0,0.0,47.0,0.0,0.0
3,2,2019-07-23,9E,3475,Malone,"Knoxville, TN",913,935.0,22.0,1.0,9,3,0.0,0.0,46.0,0.0,22.0
3,4,2019-07-25,9E,3475,Malone,"Knoxville, TN",913,945.0,32.0,2.0,9,3,0.0,0.0,4.0,0.0,32.0
3,5,2019-07-26,9E,3475,Malone,"Knoxville, TN",913,951.0,38.0,2.0,9,3,38.0,0.0,19.0,0.0,0.0
3,1,2019-07-08,9E,3476,JFK,"Dallas/Fort Worth, TX",1340,1445.0,65.0,4.0,13,6,37.0,0.0,0.0,0.0,0.0
3,3,2019-07-10,9E,3476,JFK,"Dallas/Fort Worth, TX",1340,1337.0,-3.0,-1.0,13,6,0.0,0.0,21.0,0.0,0.0
3,4,2019-07-18,9E,3476,JFK,"Dallas/Fort Worth, TX",1340,1355.0,15.0,1.0,13,6,0.0,0.0,17.0,0.0,15.0
3,7,2019-07-07,9E,3478,JFK,"Chicago, IL",940,1018.0,38.0,2.0,9,3,31.0,0.0,0.0,0.0,0.0
3,1,2019-07-15,9E,3478,JFK,"Chicago, IL",940,1039.0,59.0,3.0,9,3,42.0,0.0,0.0,0.0,0.0
3,5,2019-07-19,9E,3478,JFK,"Chicago, IL",940,1026.0,46.0,3.0,9,3,0.0,0.0,7.0,0.0,24.0
3,4,2019-07-18,9E,3479,JFK,"Detroit, MI",629,740.0,71.0,4.0,6,3,0.0,60.0,0.0,0.0,0.0
3,7,2019-07-21,9E,3479,JFK,"Detroit, MI",629,743.0,74.0,4.0,6,3,74.0,0.0,1.0,0.0,0.0
3,2,2019-07-02,9E,3481,JFK,"Raleigh/Durham, NC",2100,2059.0,-1.0,-1.0,21,2,0.0,0.0,17.0,0.0,0.0
3,7,2019-07-07,9E,3481,JFK,"Raleigh/Durham, NC",2100,2108.0,8.0,0.0,21,2,8.0,0.0,29.0,0.0,0.0
3,1,2019-07-08,9E,3481,JFK,"Raleigh/Durham, NC",2100,2143.0,43.0,2.0,21,2,21.0,0.0,0.0,0.0,1.0
3,5,2019-07-12,9E,3481,JFK,"Raleigh/Durham, NC",2100,2349.0,169.0,11.0,21,2,36.0,0.0,0.0,0.0,128.0
3,4,2019-07-18,9E,3481,JFK,"Raleigh/Durham, NC",2100,2057.0,-3.0,-1.0,21,2,0.0,0.0,70.0,0.0,0.0
3,5,2019-07-19,9E,3481,JFK,"Raleigh/Durham, NC",2100,2335.0,155.0,10.0,21,2,0.0,0.0,0.0,0.0,121.0
3,2,2019-07-30,9E,3481,JFK,"Raleigh/Durham, NC",2100,2215.0,75.0,5.0,21,2,0.0,0.0,1.0,0.0,40.0
3,4,2019-07-18,9E,3484,Malone,"Madison, WI",959,1302.0,183.0,12.0,9,4,127.0,56.0,14.0,0.0,0.0
3,1,2019-07-22,9E,3484,Malone,"Madison, WI",959,1059.0,60.0,4.0,9,4,0.0,0.0,0.0,0.0,59.0
3,2,2019-07-23,9E,3484,Malone,"Madison, WI",959,1045.0,46.0,3.0,9,4,0.0,0.0,1.0,0.0,45.0
3,7,2019-07-07,9E,3485,Malone,"Cincinnati, OH",835,914.0,39.0,2.0,8,3,23.0,0.0,0.0,0.0,0.0
3,1,2019-07-08,9E,3485,Malone,"Cincinnati, OH",835,834.0,-1.0,-1.0,8,3,0.0,0.0,19.0,0.0,0.0
3,4,2019-07-18,9E,3485,Malone,"Cincinnati, OH",835,910.0,35.0,2.0,8,3,35.0,0.0,8.0,0.0,0.0
3,2,2019-07-23,9E,3485,Malone,"Cincinnati, OH",835,1033.0,118.0,7.0,8,3,0.0,0.0,15.0,0.0,118.0
3,5,2019-07-26,9E,3485,Malone,"Cincinnati, OH",835,857.0,22.0,1.0,8,3,22.0,0.0,3.0,0.0,0.0
3,7,2019-07-07,9E,3490,Malone,"Raleigh/Durham, NC",1630,1812.0,102.0,6.0,16,2,50.0,0.0,32.0,0.0,52.0
3,4,2019-07-18,9E,3490,Malone,"Raleigh/Durham, NC",1630,1629.0,-1.0,-1.0,16,2,0.0,0.0,84.0,0.0,0.0
3,5,2019-07-19,9E,3490,Malone,"Raleigh/Durham, NC",1630,1852.0,142.0,9.0,16,2,0.0,0.0,0.0,0.0,139.0
3,7,2019-07-21,9E,3490,Malone,"Raleigh/Durham, NC",1630,1651.0,21.0,1.0,16,2,0.0,0.0,3.0,0.0,21.0
3,2,2019-07-23,9E,3490,Malone,"Raleigh/Durham, NC",1630,1729.0,59.0,3.0,16,2,0.0,0.0,7.0,0.0,59.0
3,3,2019-07-24,9E,3490,Malone,"Raleigh/Durham, NC",1630,1705.0,35.0,2.0,16,2,25.0,0.0,0.0,0.0,7.0
3,5,2019-07-26,9E,3490,Malone,"Raleigh/Durham, NC",1630,1735.0,65.0,4.0,16,2,47.0,0.0,0.0,0.0,2.0
3,2,2019-07-30,9E,3490,Malone,"Raleigh/Durham, NC",1630,1735.0,65.0,4.0,16,2,65.0,0.0,7.0,0.0,0.0
3,7,2019-07-07,9E,3492,JFK,"Chicago, IL",1220,1727.0,307.0,12.0,12,3,0.0,307.0,18.0,0.0,0.0
3,3,2019-07-17,9E,3492,JFK,"Chicago, IL",1220,1313.0,53.0,3.0,12,3,0.0,0.0,32.0,0.0,53.0
3,4,2019-07-18,9E,3492,JFK,"Chicago, IL",1220,1707.0,287.0,12.0,12,3,0.0,0.0,205.0,0.0,133.0
3,1,2019-07-22,9E,3492,JFK,"Chicago, IL",1220,1218.0,-2.0,-1.0,12,3,0.0,0.0,20.0,0.0,0.0
3,1,2019-07-08,9E,3494,Malone,"Norfolk, VA",944,940.0,-4.0,-1.0,9,2,0.0,0.0,17.0,0.0,0.0
3,5,2019-07-26,9E,3494,Malone,"Norfolk, VA",944,939.0,-5.0,-1.0,9,2,0.0,0.0,27.0,0.0,0.0
3,6,2019-07-27,9E,3494,Malone,"Norfolk, VA",944,950.0,6.0,0.0,9,2,0.0,0.0,20.0,0.0,6.0
3,1,2019-07-08,9E,3497,JFK,"Raleigh/Durham, NC",1125,1214.0,49.0,3.0,11,2,7.0,0.0,40.0,0.0,42.0
3,4,2019-07-11,9E,3497,JFK,"Raleigh/Durham, NC",1125,1123.0,-2.0,-1.0,11,2,0.0,0.0,17.0,0.0,0.0
3,6,2019-07-20,9E,3497,JFK,"Raleigh/Durham, NC",1125,1139.0,14.0,0.0,11,2,6.0,0.0,63.0,0.0,8.0
3,4,2019-07-11,9E,3498,JFK,"Buffalo, NY",1103,1112.0,9.0,0.0,11,2,0.0,0.0,16.0,0.0,9.0
3,5,2019-07-19,9E,3498,JFK,"Buffalo, NY",1103,1129.0,26.0,1.0,11,2,0.0,0.0,6.0,0.0,24.0
3,6,2019-07-20,9E,3498,JFK,"Buffalo, NY",1103,1224.0,81.0,5.0,11,2,3.0,0.0,0.0,0.0,65.0
3,6,2019-07-06,9E,5003,JFK,"Norfolk, VA",1455,1455.0,0.0,0.0,14,2,0.0,0.0,73.0,0.0,0.0
3,4,2019-07-11,9E,5003,JFK,"Norfolk, VA",1455,1707.0,132.0,8.0,14,2,0.0,0.0,128.0,0.0,0.0
3,4,2019-07-18,9E,5003,JFK,"Norfolk, VA",1455,1454.0,-1.0,-1.0,14,2,0.0,0.0,30.0,0.0,0.0
3,5,2019-07-19,9E,5003,JFK,"Norfolk, VA",1455,1538.0,43.0,2.0,14,2,15.0,0.0,0.0,0.0,4.0
3,6,2019-07-20,9E,5003,JFK,"Norfolk, VA",1455,1609.0,74.0,4.0,14,2,54.0,0.0,0.0,0.0,1.0
3,2,2019-07-23,9E,5003,JFK,"Norfolk, VA",1455,2023.0,328.0,12.0,14,2,0.0,0.0,183.0,0.0,145.0
